batman	i386	0xa788	T	text	func	__ZN8CMacGame28GetChangePermissionsFilesMapERSt3mapI7CStringS1_18CString_NoCaseLessSaISt4pairIKS1_S1_EEE	ZN8CMacGame28GetChangePermissionsFilesMapERSt3mapI7CStringS1_18CString_NoCaseLessSaISt4pairIKS1_S1_EEE		Other
batman	i386	0xa790	T	text	func	__ZN8CMacGame19StartInitialiseSelfEv	ZN8CMacGame19StartInitialiseSelfEv		Other
batman	i386	0xaa5a	T	text	func	__ZN8CMacGame21InitialisePreferencesEv	ZN8CMacGame21InitialisePreferencesEv		Other
batman	i386	0xac48	T	text	func	__ZN8CMacGame17InitialiseMenuBarEv	ZN8CMacGame17InitialiseMenuBarEv		Other
batman	i386	0xacf0	T	text	func	__ZN8CMacGame21InitialiseCommandLineEv	ZN8CMacGame21InitialiseCommandLineEv		Other
batman	i386	0xae06	T	text	func	__ZN8CMacGame30InitialiseTextEncodingOverrideEv	ZN8CMacGame30InitialiseTextEncodingOverrideEv		Other
batman	i386	0xaec2	T	text	func	__ZN8CMacGame18GetResetToDefaultsEv	ZN8CMacGame18GetResetToDefaultsEv		Other
batman	i386	0xaed2	T	text	func	__ZN8CMacGame12CheckSparkleEv	ZN8CMacGame12CheckSparkleEv		Other
batman	i386	0xaf7c	T	text	func	__ZN8CMacGame16InitializeExtrasEv	ZN8CMacGame16InitializeExtrasEv		Other
batman	i386	0xb044	T	text	func	__ZN8CMacGame14InitialiseSelfEv	ZN8CMacGame14InitialiseSelfEv		Other
batman	i386	0xb04c	T	text	func	__ZN8CMacGame31InitialiseDisplayManagerModulesEv	ZN8CMacGame31InitialiseDisplayManagerModulesEv		Other
batman	i386	0xb0bc	T	text	func	__ZN8CMacGame17InitialiseDisplayEv	ZN8CMacGame17InitialiseDisplayEv		Other
batman	i386	0xb5fa	T	text	func	__ZN8CMacGame15CheckDisplayResEv	ZN8CMacGame15CheckDisplayResEv		Other
batman	i386	0xb7fa	T	text	func	__ZN8CMacGame19VideoCardHasChangedE11CDisplayRef	ZN8CMacGame19VideoCardHasChangedE11CDisplayRef		Other
batman	i386	0xb87c	T	text	func	__ZN8CMacGame15InitialiseMouseEv	ZN8CMacGame15InitialiseMouseEv		Other
batman	i386	0xb914	T	text	func	__ZN8CMacGame18ValidateResolutionEmm	ZN8CMacGame18ValidateResolutionEmm		Other
